"user_id","gender","age","married","has_children","home_country","home_city","home_airport","sign_up_date","num_clicks","num_sessions","avg_session_duration_mins","total_flight_bookings","total_hotel_bookings","avg_flight_discount_percent","avg_hotel_discount_percent","discount_flight_proportion","discount_hotel_proportion","total_cancellations","activity_type","scaled_session_duration","booking_rate","cancellation_rate","num_nights","num_rooms","num_trips","total_checked_bags","avg_amount_spent","money_spent_hotel","money_spent_flight","avg_hotel_price_per_room_night_usd","avg_km_flown","scaled_fare_usd","traveler_profile","perk_assignment"
"577381","F","48","true","true","usa","tacoma","TCM","2023-02-06","93","8","1.44","0","0","0.10","0.05","0.125","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"517403","F","50","true","true","canada","toronto","YKZ","2023-01-08","137","9","1.86","3","4","0.10","0.10","0.1111111111111111","0.2222222222222222","0","Flight with Hotel","0.04","0.75","0","4","4","4","3","599.8166666666666667","5280.95","558.45","233.00","1058.70","186.15","family travellers","Free Hotel Meals"
"505498","M","37","false","true","usa","houston","IAH","2023-01-02","139","9","1.92","3","2","0.00","0.10","0","0.2222222222222222","0","Flight with Hotel","0.04","0.6666666666666666","0","2","2","3","4","885.2950000000000000","920.00","921.99","308.00","1865.20","307.33","family travellers","Free Hotel Meals"
"522184","F","25","false","true","usa","reno","RNO","2023-01-10","39","9","0.54","0","0","0.11","0.05","0.4444444444444444","0.1111111111111111","0","No Activity","0.00","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"514289","F","52","true","true","canada","montreal","YUL","2023-01-06","129","9","1.79","0","0","0.13","0.10","0.2222222222222222","0.3333333333333333","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"563679","F","22","false","true","usa","san diego","SAN","2023-01-31","92","9","1.29","0","0","0.18","0.20","0.2222222222222222","0.1111111111111111","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"228195","F","27","false","true","usa","los angeles","LAX","2022-06-26","241","11","11.88","2","1","0.20","0.00","0.18181818181818182","0.09090909090909091","1","Flight with Hotel","0.34","0.5","0.5","0","0","2","4","","0.00","2553.28","0.00","1752.22","638.32","family travellers","Free Hotel Meals"
"534499","F","32","true","true","usa","madison","MSN","2023-01-16","111","8","1.72","0","1","0.35","0.20","0.125","0.125","0","Hotel Only","0.04","0","0","1","1","1","0","","136.00","0.00","68.00","0.00","0.00","family travellers","Free Hotel Meals"
"662750","F","49","true","true","usa","dallas","DAL","2023-03-14","60","9","0.82","0","0","0.15","0.16","0.2222222222222222","0.4444444444444444","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"519554","F","33","false","true","usa","seattle","SEA","2023-01-09","129","9","1.76","3","3","0.05","0.00","0.2222222222222222","0","0","Flight with Hotel","0.04","1","0","3","3","3","2","1430.0033333333333333","2760.00","1530.01","280.33","2815.64","510.00","family travellers","Free Hotel Meals"
"519687","F","25","true","true","usa","laredo","LRD","2023-01-09","99","9","1.37","0","0","0.05","0.08","0.2222222222222222","0.2222222222222222","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"537373","F","38","false","true","usa","new york","LGA","2023-01-18","128","9","1.78","5","5","0.00","0.08","0","0.3333333333333333","0","Flight with Hotel","0.04","1","0","5","5","5","2","981.3500000000000000","2665.10","2168.75","181.20","2466.06","433.75","family travellers","1 Night Free With Hotel"
"499760","F","50","true","true","usa","corpus christi","CRP","2022-12-30","51","9","0.71","0","0","0.05","0.15","0.1111111111111111","0.1111111111111111","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"510558","M","24","false","true","usa","newark","EWR","2023-01-04","146","9","8.40","3","2","0.18","0.00","0.3333333333333333","0.1111111111111111","1","Flight with Hotel","0.24","0.6666666666666666","0.3333333333333333","1","1","3","5","473.8900000000000000","114.00","8767.19","114.00","6224.07","1676.87","family travellers","Free Checked Bag"
"524797","F","31","false","true","usa","philadelphia","PNE","2023-01-11","61","9","0.85","0","0","0.05","0.05","0.1111111111111111","0.1111111111111111","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"471973","F","37","false","true","usa","sacramento","MHR","2022-12-16","101","9","1.39","0","1","0.20","0.10","0.2222222222222222","0.3333333333333333","0","Hotel Only","0.03","0","0","1","1","1","0","","186.20","0.00","28.00","0.00","0.00","family travellers","Free Hotel Meals"
"456663","F","38","true","true","usa","new york","LGA","2022-12-08","129","11","1.46","4","4","0.13","0.00","0.18181818181818182","0","0","Flight with Hotel","0.03","1","0","4","4","4","3","624.9250000000000000","1187.00","1270.29","148.25","1748.55","328.18","family travellers","Free Hotel Meals"
"538463","F","23","false","true","usa","jacksonville","JAX","2023-01-18","127","8","1.96","0","0","0.20","0.00","0.25","0","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"627729","F","24","false","true","canada","toronto","YKZ","2023-03-01","104","8","1.59","0","0","0.25","0.20","0.125","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"537659","F","27","false","true","usa","long beach","LGB","2023-01-18","80","8","1.26","0","1","0.00","0.13","0","0.25","0","Hotel Only","0.02","0","0","1","1","1","0","","286.00","0.00","143.00","0.00","0.00","family travellers","Free Hotel Meals"
"388328","F","51","true","true","canada","toronto","YYZ","2022-10-31","151","10","1.86","4","5","0.10","0.13","0.3","0.2","0","Flight with Hotel","0.04","0.5","0","5","5","6","5","607.9000000000000000","4770.90","5989.67","165.60","2555.08","705.92","family travellers","Free Checked Bag"
"516053","F","43","false","true","usa","los angeles","LAX","2023-01-07","152","9","2.11","5","3","0.20","0.15","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.05","0.6","0","3","3","5","2","915.9200000000000000","540.00","2963.55","80.33","3429.53","595.11","family travellers","Free Hotel Meals"
"519357","F","45","false","true","usa","philadelphia","PHL","2023-01-09","130","9","1.78","5","4","0.10","0.00","0.4444444444444444","0","0","Flight with Hotel","0.04","0.8","0","4","4","5","3","383.9350000000000000","1267.00","688.40","164.75","746.25","137.94","family travellers","Free Hotel Meals"
"677842","F","49","false","true","usa","los angeles","LAX","2023-03-20","53","8","0.83","0","0","0.35","0.10","0.125","0.125","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"535497","F","35","false","true","usa","chicago","MDW","2023-01-17","55","8","0.87","0","0","0.08","0.00","0.25","0","0","No Activity","0.01","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"468808","F","46","false","true","canada","windsor","YQG","2022-12-14","165","9","2.30","5","4","0.15","0.15","0.1111111111111111","0.1111111111111111","0","Flight with Hotel","0.05","0.8","0","4","4","5","3","966.4925000000000000","2158.00","2170.92","185.00","2428.48","451.25","family travellers","Free Hotel Meals"
"485536","F","37","true","true","usa","houston","HOU","2022-12-23","98","10","1.23","0","0","0.15","0.05","0.2","0.1","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"541262","F","38","true","true","canada","calgary","YYC","2023-01-19","292","9","9.88","5","5","0.25","0.10","0.2222222222222222","0.2222222222222222","1","Flight with Hotel","0.28","1","0.2","5","5","5","3","664.2720000000000000","1388.40","1836.71","199.20","2125.40","380.67","family travellers","No Cancellation Fee"
"652003","F","48","true","true","canada","toronto","YYZ","2023-03-10","84","8","1.28","0","0","0.18","0.00","0.25","0","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"502850","F","42","false","true","usa","riverside","RAL","2022-12-31","83","9","1.14","0","0","0.05","0.10","0.1111111111111111","0.4444444444444444","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"420648","F","53","true","true","usa","portland","PDX","2022-11-18","154","11","1.73","4","4","0.12","0.00","0.45454545454545453","0","0","Flight with Hotel","0.04","0.6","0","4","4","5","3","1469.9266666666666667","4215.00","2545.84","206.25","3720.33","690.73","family travellers","Exclusive Discount"
"549293","F","45","true","true","usa","cleveland","CLE","2023-01-24","73","8","1.13","0","0","0.10","0.05","0.125","0.25","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"547693","M","43","false","true","usa","bakersfield","BFL","2023-01-23","129","8","6.18","2","2","0.10","0.20","0.375","0.25","1","Flight with Hotel","0.17","1","0.5","2","2","2","4","9997.8000000000000000","4608.00","14503.71","160.00","13982.83","3718.90","family travellers","Free Checked Bag"
"549450","F","45","true","true","usa","richmond","RIC","2023-01-24","278","8","13.20","2","1","0.00","0.13","0.125","0.375","1","Flight with Hotel","0.38","0.5","0.5","0","0","2","10","","0.00","171364.56","0.00","16940.56","14280.38","family travellers","Free Checked Bag"
"516086","F","18","false","true","usa","new york","LGA","2023-01-07","91","10","1.12","0","1","0.00","0.11","0","0.4","0","Hotel Only","0.02","0","0","1","1","1","0","","1591.20","0.00","104.00","0.00","0.00","family travellers","Free Hotel Meals"
"516368","F","47","true","true","usa","denver","DEN","2023-01-07","288","8","16.35","2","1","0.10","0.00","0.25","0.125","1","Flight with Hotel","0.48","0.5","0.5","0","0","2","6","","0.00","9601.60","0.00","1730.18","1200.20","family travellers","Free Checked Bag"
"590967","F","46","false","true","usa","houston","HOU","2023-02-13","179","9","2.46","5","5","0.10","0.20","0.2222222222222222","0.1111111111111111","0","Flight with Hotel","0.06","1","0","5","5","5","2","882.8220000000000000","2477.00","1895.52","233.40","2278.25","387.42","family travellers","1 Night Free With Hotel"
"614595","F","50","true","true","usa","santa ana","SNA","2023-02-23","247","8","15.74","2","1","0.18","0.00","0.375","0.125","1","Flight with Hotel","0.46","0.5","0.5","0","0","2","10","","0.00","62987.88","0.00","5527.45","5248.99","family travellers","Free Checked Bag"
"694265","F","30","true","true","usa","des moines","DSM","2023-03-26","106","8","7.40","2","1","0.15","0.10","0.375","0.25","1","Flight with Hotel","0.21","0.5","0.5","0","0","2","4","","0.00","7520.64","0.00","2600.53","1253.44","family travellers","Free Checked Bag"
"507435","F","54","true","true","usa","los angeles","LAX","2023-01-03","156","9","2.16","5","5","0.00","0.00","0","0","0","Flight with Hotel","0.05","1","0","5","5","5","2","734.7460000000000000","1933.00","1740.73","155.80","2015.97","348.15","family travellers","1 Night Free With Hotel"
"530869","F","34","false","true","usa","amarillo","AMA","2023-01-14","87","8","1.34","0","1","0.08","0.00","0.25","0","0","Hotel Only","0.02","0","0","1","1","1","0","","780.00","0.00","260.00","0.00","0.00","family travellers","Free Hotel Meals"
"550514","F","38","true","true","usa","montgomery","MXF","2023-01-24","107","8","5.79","2","2","0.05","0.20","0.375","0.25","1","Flight with Hotel","0.16","0.3333333333333333","0.3333333333333333","1","1","3","4","","1296.00","4292.28","405.00","1335.94","715.38","family travellers","Free Checked Bag"
"522134","F","18","false","true","usa","houston","IAH","2023-01-10","42","8","0.65","0","0","0.15","0.10","0.125","0.125","0","No Activity","0.00","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"512397","F","17","false","true","usa","brownsville","BRO","2023-01-05","141","10","1.75","0","0","0.15","0.05","0.3","0.2","0","No Activity","0.04","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"633235","F","26","false","true","canada","calgary","YYC","2023-03-03","46","8","0.72","0","1","0.00","0.00","0","0","0","Hotel Only","0.01","0","0","1","1","1","0","","392.00","0.00","98.00","0.00","0.00","family travellers","Free Hotel Meals"
"645939","F","52","true","true","usa","austin","AUS","2023-03-08","196","8","15.98","2","1","0.00","0.10","0.125","0.25","1","Flight with Hotel","0.47","0.5","0.5","0","0","2","4","","0.00","44884.56","0.00","16882.70","7480.76","family travellers","Free Checked Bag"
"482548","F","29","false","true","usa","houston","HOU","2022-12-21","142","9","2.92","5","4","0.10","0.10","0.2222222222222222","0.2222222222222222","1","Flight with Hotel","0.07","0.8","0.2","3","3","5","4","829.1733333333333333","1832.00","19913.28","180.33","8874.79","2056.88","family travellers","No Cancellation Fee"
"502626","F","38","true","true","canada","toronto","YYZ","2022-12-31","123","10","1.54","3","3","0.15","0.15","0.1","0.2","0","Flight with Hotel","0.03","1","0","3","3","3","3","2034.3600000000000000","5446.00","636.70","638.67","1132.26","219.03","family travellers","Free Hotel Meals"
"656708","F","53","true","true","canada","edmonton","YXD","2023-03-12","173","8","2.72","2","2","0.25","0.00","0.125","0","0","Flight with Hotel","0.07","1","0","2","2","2","2","904.4950000000000000","586.00","1222.99","146.50","2989.77","611.50","family travellers","Free Hotel Meals"
"518931","F","18","false","true","usa","el paso","BIF","2023-01-09","77","8","1.20","0","0","0.40","0.20","0.125","0.125","0","No Activity","0.02","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"523686","F","43","true","true","canada","saskatoon","YXE","2023-01-11","130","8","2.04","2","2","0.08","0.10","0.25","0.375","0","Flight with Hotel","0.05","1","0","2","2","2","2","964.5600000000000000","1006.55","910.12","275.50","2349.67","455.06","family travellers","Free Hotel Meals"
"530322","M","46","false","true","canada","windsor","YQG","2023-01-14","111","8","1.71","2","2","0.00","0.00","0","0","0","Flight with Hotel","0.04","1","0","2","2","2","3","921.4350000000000000","1436.00","406.87","306.00","1906.68","203.44","family travellers","Free Hotel Meals"
"538919","F","25","true","true","usa","riverside","RIV","2023-01-18","110","8","5.19","2","1","0.00","0.15","0.125","0.25","1","Flight with Hotel","0.14","0.5","0.5","0","0","2","8","","0.00","86139.20","0.00","10117.31","8613.92","family travellers","Free Checked Bag"
"552573","M","36","true","true","usa","st. petersburg","PIE","2023-01-25","69","8","1.06","2","1","0.18","0.00","0.25","0","0","Flight with Hotel","0.02","0.5","0","1","1","2","4","721.5200000000000000","262.00","45016.94","262.00","10997.65","5802.31","family travellers","Free Hotel Meals"
"541193","F","25","true","true","canada","london","YXU","2023-01-19","96","8","1.49","0","0","0.05","0.15","0.125","0.125","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
"572154","F","48","true","true","usa","omaha","OFF","2023-02-04","76","8","1.19","0","1","0.15","0.05","0.125","0.125","0","Hotel Only","0.02","0","0","1","1","1","0","","84.00","0.00","84.00","0.00","0.00","family travellers","Free Hotel Meals"
"516765","F","27","false","true","usa","los angeles","LAX","2023-01-08","107","8","1.65","0","0","0.05","0.13","0.125","0.25","0","No Activity","0.03","","","0","0","0","0","","0.00","0.00","0.00","0.00","0.00","family travellers","Free Hotel Meals"
